"id","group","hs.grad","nation","gender","age","m.status","political","n.child","income","food","housing","other","score","Pol","time1","time2","time3","scr"
1629,"treat","no","Southern","undis",49,"divorced","Conservative",0,81475.5330822619,0.02,0.34,0.64,1.19,3.37052343851539,0.03,NA,0.0249631577099709,0.877046083003611
1630,"control","yes","North America","male",40,"married","Conservative",3,47199.4512033729,0.09,0.34,0.57,-0.6,1.1266638082139,0.94,NA,0.928090822117314,1.17770067456119
1631,"treat","no","Asia","male",65,"married","New_Democrat",2,56650.1921655895,0.74,0.16,0.1,0.1,4.1057634998892,0.35,NA,0.342802635441895,1.69955189943779
1632,"control","no","Europe","male",22,"married","Liberal",3,126111.391862944,0.68,0.27,0.05,-2.44,0.587433147238252,0,NA,-0.00619217499379617,1.26679152213255
1633,"treat","no","Asia","male",19,"married","Liberal",0,126265.104533406,0.39,0.2,0.41,-0.08,2.63741775038625,0.41,NA,0.39555794129167,1.3154038937965
1634,"treat","no","North America","female",42,"married","New_Democrat",3,22494.6113373794,0.93,0.04,0.03,1.85,3.10905013870694,0.16,NA,0.174733856064487,1.0098529701877
1635,"control","yes","North America","female",57,"divorced","Other",2,86164.4200673841,0.29,0.19,0.52,-0.2,-0.599266148638243,0.77,NA,0.77269465168362,0.595372050278739
1636,"control","yes","North America","female",32,"divorced","Conservative",3,84579.1733922472,0.89,0,0.11,-0.82,-0.222029175553399,0,NA,0.00656739916924044,0.153270918696605
1637,"control","yes","North America","male",25,"divorced","Liberal",1,98891.7296859013,0.61,0.08,0.31,1.79,0.0353759614615673,0.01,NA,-0.00862452655665857,1.28527261025449
1638,"control","no","Asia","undis",41,"divorced","New_Democrat",4,95517.5104011646,0.91,0.09,0,1.37,1.72749265944721,0.01,NA,0.00832063473858299,1.41765979568638
1639,"control","yes","Asia","undis",47,"married","Liberal",1,105843.857938919,0.85,0.03,0.12,0.28,-0.52360468380266,0.42,NA,0.419565675109379,1.09337839318955
1640,"treat","yes","Europe","male",57,"divorced","Conservative",0,32586.0159688753,0.36,0.04,0.6,0.32,3.51675358727907,0,NA,0.0153021449372068,1.69731230335898
1641,"treat","yes","Asia","female",22,"never","Other",2,57000,0.02,0.58,0.4,1.17,0.987338714744817,0.27,NA,0.25987793154744,0.425922322264639
1642,"control","no","Asia","undis",61,"married","Liberal",0,76952.8713593849,0.93,0,0.07,-0.75,-0.32845180692427,0.91,NA,0.908229874206082,0.880788195923397
1643,"control","yes","Asia","undis",30,"never","Liberal",2,128000,0.49,0.4,0.11,0.65,-0.806107216044997,0.04,NA,0.0494836486259728,1.60822883825124
1644,"control","no","Asia","undis",61,"never","Liberal",0,43000,0.1,0.3,0.6,-1.84,-0.23836776400467,0.69,NA,0.686445362610041,0.269606104636873
1645,"treat","yes","North America","female",34,"never","Conservative",0,46000,0.97,0,0.03,0.11,1.85080014476627,0.38,NA,0.384420251697247,0.5515170930948
1646,"treat","no","Asia","male",34,"never","Other",1,25000,0.2,0.42,0.38,-0.52,3.08541756403601,0.54,NA,0.542713753787572,1.16998517931906
1647,"control","no","Southern","undis",51,"divorced","Conservative",2,65756.0635478398,0,0.9,0.1,0.27,1.01303832946853,0,NA,0.0034540148185521,0.661542301008772
1648,"control","yes","Asia","female",31,"divorced","Other",0,21441.2554129505,0.88,0.12,0,0.55,-0.668154530957277,0.91,NA,0.906769354992705,0.517491170068388
1649,"treat","yes","North America","male",47,"divorced","Liberal",2,133362.599938277,0.58,0,0.42,0.56,2.09028788053823,0,NA,0.0177969087493046,1.78371070839934
1650,"control","yes","Asia","male",43,"never","Conservative",2,27000,0.26,0.29,0.45,0.85,2.01841529723018,0.99,NA,0.975247239927506,0.688876208473003
1651,"control","yes","Europe","male",52,"married","Other",1,94894.4329544358,0.17,0.64,0.19,0.72,0.506835551451402,0.49,NA,0.513972011318547,1.17744190118822
1652,"control","no","North America","undis",40,"divorced","Liberal",1,88378.1166037256,0.84,0.04,0.12,-0.46,-0.406955096977848,0.99,NA,0.997191668453698,1.29462879073255
1653,"control","yes","Asia","male",58,"divorced","Conservative",1,43821.4255411745,0.55,0.28,0.17,-0.34,1.5522765635273,0.74,NA,0.734379926008722,0.87672575659351
1654,"control","yes","Asia","undis",56,"married","Conservative",0,150119.130843062,0.66,0.01,0.33,-0.69,0.393518599225164,0.02,NA,0.00631053542666805,1.36674565345292
1655,"treat","no","North America","male",60,"divorced","New_Democrat",1,36113.5860426803,0.89,0.03,0.08,-1.05,4.04488338891954,0.03,NA,0.0386649896501979,1.715241569074
1656,"control","no","North America","male",23,"divorced","Conservative",1,109543.423784087,0.21,0.21,0.58,0.11,2.23927214696606,0.54,NA,0.547504528108686,0.989036798551272
1657,"control","yes","North America","undis",42,"divorced","New_Democrat",2,0,0.72,0.25,0.03,0.87,-0.384370573050568,0.41,NA,0.404034170953408,0.246566809755141
1658,"control","yes","Asia","female",24,"divorced","Liberal",6,6793.71293967486,0.38,0.23,0.39,-0.82,-0.949147025292478,0.55,NA,0.543155992353659,2.1375053696302
1659,"treat","yes","North America","male",51,"widowed","Conservative",2,92834.1566081811,0.05,0.29,0.66,2.65,3.43020544007987,0.09,-0.96,0.0603602340091043,0.987352826445574
1660,"treat","yes","Europe","male",40,"never","New_Democrat",1,3000,0.86,0,0.14,0.16,2.81430168763132,0.01,NA,0.0274425285955282,1.05427355781274
1661,"control","yes","Southern","undis",35,"divorced","Liberal",0,18510.7526671669,0.66,0.22,0.12,-0.68,-1.01080390519852,0.86,NA,0.846192079630011,0.199905500012512
1662,"treat","no","North America","female",34,"widowed","Conservative",0,13700.1879836397,0.92,0.02,0.06,1.16,2.89540841155737,1,NA,0.999252513770382,0.81190134284523
1663,"control","no","North America","undis",63,"married","Conservative",2,48356.3673503332,0.9,0.07,0.03,-0.89,1.12306695630443,0.81,NA,0.816866000954039,0.485565272781381
1664,"treat","no","Europe","undis",26,"never","Conservative",0,126000,0.11,0.52,0.37,-0.15,2.92379604363887,0.81,NA,0.793411437969643,0.413273386616821
1665,"treat","yes","Asia","male",53,"never","Conservative",0,62000,0.67,0.06,0.27,0.27,2.6754062320401,0.17,NA,0.176133594515768,0.802629854303489
1666,"treat","no","North America","female",23,"widowed","Conservative",0,22729.1717479747,0.81,0.09,0.1,0.22,2.87790464680316,0.96,NA,0.946650126999839,-0.0458544331943639
1667,"treat","yes","Asia","male",65,"divorced","Conservative",0,13508.5104484937,0.84,0.03,0.13,-0.38,3.77776141709871,0.09,NA,0.0995931719495538,1.01658170957826
1668,"control","no","North America","male",25,"married","Liberal",1,77365.0951930636,0.26,0.04,0.7,-0.94,0.495881075421792,0.54,NA,0.531427825089196,1.68865416664618
1669,"treat","no","Europe","undis",29,"never","New_Democrat",1,120000,0.63,0.1,0.27,1.18,2.77262541241955,0,NA,0.000674113404842835,0.668667687042833
1670,"treat","no","Asia","male",38,"married","Conservative",3,63642.8664926918,0.39,0.57,0.04,-0.27,4.01827162033001,0,NA,0.0119525249555268,0.578412773552273
1671,"control","yes","North America","undis",31,"married","Liberal",1,127450.973493093,0.75,0.24,0.01,0.23,-1.20230588879713,0.79,NA,0.772541738983228,1.41063244199593
1672,"control","yes","Europe","undis",47,"married","New_Democrat",2,49985.7888099373,0.54,0.01,0.45,0.9,0.39707117021718,0.7,NA,0.688551548040597,0.723046328647317
1673,"control","no","North America","undis",60,"widowed","Liberal",2,110199.763167191,0.19,0.56,0.25,-2.34,-0.194185866693452,0.08,NA,0.0825620464690133,0.203469726977192
1674,"treat","yes","North America","female",55,"never","Other",0,15000,0.88,0.09,0.03,0.11,1.54496930604613,0.84,NA,0.827012330795836,0.956005675178015
1675,"control","no","Southern","male",28,"married","New_Democrat",2,60552.6788917856,0.77,0.21,0.02,-0.41,2.05225759298698,0.66,NA,0.66977568241339,0.923793511891869
1676,"control","no","North America","undis",49,"married","Liberal",0,15182.5999526552,0.09,0.6,0.31,-1.54,-0.331247630634594,0.95,NA,0.955507295467018,-0.0595905207581648
1677,"treat","no","North America","male",46,"never","Liberal",0,41000,0.89,0.09,0.02,-0.75,2.67922553904569,0.97,NA,0.967129478880998,0.177126166292506
1678,"treat","no","Europe","undis",54,"never","Conservative",4,54000,0.45,0.02,0.53,0.84,3.72238510272243,0,NA,0.0100068659913836,0.745810833958716
1679,"control","no","Asia","male",28,"married","Conservative",1,149572.38555435,0.51,0.27,0.22,-0.57,1.84467342070295,0.97,NA,0.972087684789867,1.17059920553873
1680,"control","no","North America","female",47,"divorced","Conservative",0,42058.165251687,0.49,0.35,0.16,-2.3,0.760787725812056,0.97,NA,0.981367615858698,0.73092268653218
1681,"control","yes","Europe","undis",18,"never","Conservative",2,81000,0.95,0.04,0.01,-0.84,-0.181962830708049,0.29,NA,0.275067576109745,0.663805735044609
1682,"treat","yes","Asia","male",60,"married","Liberal",1,140573.045831024,0.5,0.21,0.29,0.14,1.51178363559534,1,NA,1.00036486729605,1.93989867952575
1683,"treat","no","Asia","undis",20,"never","Other",4,145000,0.83,0.13,0.04,-0.41,2.11736071129071,0.05,NA,0.0550309783544278,1.50632940866049
1684,"control","yes","North America","male",24,"never","New_Democrat",1,98000,0.65,0.12,0.23,0.48,1.92789739009899,0.08,NA,0.0834822937963924,1.19701278012676
1685,"control","no","Asia","male",52,"never","Conservative",0,114000,0.41,0.03,0.56,1.21,2.0976636703639,0.19,-2.32,0.183576854020043,0.458856937284352
1686,"treat","no","Asia","male",22,"married","Conservative",1,133571.312872612,0.23,0.48,0.29,1.06,4.4257131907589,0.9,NA,0.912053263735054,2.073402498484
1687,"control","no","North America","female",60,"never","Conservative",0,78000,0.23,0.42,0.35,1.29,1.14274331226697,0.24,NA,0.243524238666279,2.13877219702757
1688,"control","no","Asia","male",24,"married","Liberal",2,96752.2096931707,0.56,0.11,0.33,-0.23,1.0226570264655,0.84,NA,0.85275224986707,0.577821566718825
1689,"control","yes","Asia","male",56,"widowed","Conservative",0,20407.1086760703,0.89,0.02,0.09,-1.84,1.40933194941231,0,NA,-0.0142958960223307,0.637075352515165
1690,"control","yes","Southern","female",24,"married","Liberal",2,86761.6518071488,0.42,0.34,0.24,-1.93,-1.73186647979838,0.02,NA,0.0359691842893605,1.02931623873199
1691,"control","no","Asia","male",26,"never","Other",0,134000,0.47,0.45,0.08,-0.57,1.61779948334656,0.97,NA,0.977786936917141,2.18622984556765
1692,"control","no","North America","male",55,"never","Liberal",2,77000,0.17,0.4,0.43,-0.09,1.36068297382238,0.29,NA,0.298179764638991,1.47696735572087
1693,"treat","no","North America","undis",47,"married","Liberal",0,28059.6760728892,0.06,0.79,0.15,0.67,2.06545541896074,0,NA,0.00211780049657726,0.413781212993514
1694,"control","yes","Asia","female",31,"married","New_Democrat",1,133064.147722581,0.1,0.9,0,0.11,0.182525024584206,0.52,NA,0.524956023664414,1.16500146797058
1695,"control","yes","North America","female",60,"divorced","New_Democrat",4,58788.6844967255,0.78,0,0.22,-0.17,0.0565223948577674,0.1,NA,0.114409003949566,1.21563599500327
1696,"treat","no","Asia","undis",50,"married","Liberal",1,91210.8383707568,0.37,0.54,0.09,1.03,2.27282311609355,0,NA,0.00972561137602409,1.18776912283117
1697,"control","yes","North America","male",41,"never","Other",2,24000,0.87,0.06,0.07,-1.91,0.131232533045379,0.82,NA,0.820272978326969,0.0605749112693408
1698,"treat","yes","North America","female",62,"divorced","Liberal",1,52512.1135404267,0,0.58,0.42,0.73,1.19917305736507,0.69,NA,0.689522333490815,-0.279034772523746
1699,"control","yes","North America","male",58,"married","Conservative",1,147540.159782136,0.13,0.35,0.52,0.27,1.30725823134537,0.47,NA,0.459203062547109,0.864183517837125
1700,"control","no","North America","female",19,"divorced","Liberal",0,120795.409267989,0.77,0.11,0.12,-0.03,0.00168656418252988,0.11,NA,0.0978264766129135,1.67597728320362
1701,"treat","yes","Southern","male",57,"married","New_Democrat",0,80292.9948822117,0.67,0.3,0.03,0.73,3.67625615608207,0,NA,0.0186421697361982,1.21823419031338
1702,"treat","yes","Europe","male",62,"divorced","Liberal",2,110049.634277254,0.42,0.13,0.45,0.13,1.840917704452,0.62,NA,0.611733037154604,1.72187108415014
1703,"control","yes","North America","undis",22,"divorced","Liberal",2,39461.9875590098,0.17,0.06,0.77,-1.02,-1.4378052759862,0.11,NA,0.107786269443645,0.688118701622992
1704,"treat","no","Asia","male",24,"widowed","Liberal",2,53962.9523659102,0.33,0.31,0.36,-0.02,2.75400566157866,0.17,NA,0.163871088502868,1.26626381363741
1705,"control","yes","Europe","female",55,"married","Conservative",2,30624.9387231224,0.84,0.08,0.08,-0.34,-0.0396054215069009,0.88,-1.95,0.900624422050724,0.656713420422798
1706,"control","no","Southern","male",31,"never","New_Democrat",1,108000,0.08,0.26,0.66,-0.65,2.78061023555704,0.9,NA,0.892552157992451,1.2932432535112
1707,"treat","no","Europe","male",49,"divorced","New_Democrat",0,139416.58356032,0.69,0,0.31,0.14,4.62117094156233,0.02,NA,0.00606380634589805,1.47347709304536
1708,"control","yes","Asia","female",57,"divorced","New_Democrat",2,130423.226446993,0.7,0.14,0.16,-1.6,0.200596306731519,0.99,NA,0.985786634970104,0.490133347376513
1709,"control","yes","Asia","male",31,"married","New_Democrat",2,113318.306539565,0.71,0.15,0.14,-0.74,1.46394692433743,0.04,NA,0.0523926423348815,1.32057401075184
1710,"treat","yes","North America","male",20,"married","Liberal",1,15712.9830746913,0.37,0.49,0.14,2.07,2.22062609397273,0.34,NA,0.343098800188874,1.18985767560644
1711,"treat","yes","North America","undis",37,"divorced","New_Democrat",1,14798.4876583067,0.02,0.93,0.05,-1.04,1.6948040485481,0.83,NA,0.812388509188727,-0.577773078416786
1712,"treat","no","Europe","male",47,"married","Conservative",1,64054.3497312295,0.46,0.21,0.33,1.19,4.40382356706959,0.91,NA,0.921356198747185,0.281352325379015
1713,"control","no","Asia","male",20,"widowed","Other",0,53469.8140978777,0.75,0.01,0.24,0.12,1.24754821005346,0.93,NA,0.925128410271316,-0.0563865409297291
1714,"control","no","Asia","female",19,"never","Liberal",3,51000,0.97,0,0.03,-0.18,-0.39245190671746,0.98,0.84,0.977565548175697,0.85977629734629
1715,"control","yes","Asia","male",64,"widowed","Other",0,91188.85943062,0.73,0.23,0.04,-0.23,0.959228068309769,0.69,NA,0.695846010170332,0.825629951748739
1716,"treat","no","Europe","female",24,"divorced","Conservative",1,0,0.88,0.11,0.01,-0.23,3.08452267563736,0.18,NA,0.183932145359278,0.162038478419104
1717,"control","yes","Asia","female",36,"married","Conservative",1,110204.39219883,0.62,0.33,0.05,-1.85,0.271035367410797,0.74,NA,0.749008222626619,1.094128382619
1718,"treat","yes","North America","undis",55,"widowed","Liberal",1,10413.8154845141,0.55,0.09,0.36,0.16,1.01870234900677,0.03,NA,0.0363922083925428,-0.200752154524217
1719,"treat","yes","North America","undis",46,"married","Other",1,101362.10129281,0.33,0.45,0.22,-1.52,1.05676597229194,0.12,NA,0.111229828057506,1.02167462353644
1720,"treat","yes","Europe","female",23,"married","New_Democrat",0,106331.180934901,0.72,0.2,0.08,-0.77,2.04717447798394,0.53,NA,0.525634647822032,1.14994825428221
1721,"control","no","Asia","female",37,"never","Conservative",4,72000,0.06,0.33,0.61,-0.3,0.733666206347085,0.95,NA,0.950823987163336,1.10372382669383
1722,"control","yes","Asia","female",30,"never","New_Democrat",3,105000,0.69,0.25,0.06,0.75,0.762755740018722,0,NA,-0.00112343316992987,2.1626221633852
1723,"control","yes","North America","female",18,"widowed","Conservative",0,149465.350228282,0.02,0.23,0.75,1.68,0.780600751724139,0.18,NA,0.183979745951716,1.12480990127271
1724,"treat","no","Asia","female",30,"never","Liberal",1,29000,0.49,0.33,0.18,-0.17,1.60490380526345,0.87,NA,0.872317224735959,0.667862931700342
1725,"control","yes","Asia","undis",28,"widowed","Liberal",1,103588.924269813,0.67,0.26,0.07,-0.41,-1.27420779675134,0.11,NA,0.103776833760804,1.5373865433302
1726,"treat","yes","Europe","female",64,"married","Conservative",2,33957.1488951372,0.78,0.05,0.17,-0.51,2.1566286609545,0.45,NA,0.442875570476297,1.22764481307469
1727,"treat","yes","Europe","undis",21,"married","New_Democrat",2,19601.5042663744,0.7,0.05,0.25,1.1,1.78511919428869,0.22,NA,0.21237935709024,1.09628679075273
1728,"control","no","Southern","female",26,"divorced","Conservative",2,19140.866218438,0.6,0.19,0.21,-0.54,1.30419156838504,0.14,NA,0.146238397656243,1.10778057653151
1729,"treat","no","North America","undis",33,"never","Liberal",2,121000,0.98,0,0.02,-0.19,1.93892956242354,0.24,NA,0.251389883802184,-0.462381938292296
1730,"control","yes","North America","female",52,"married","New_Democrat",1,90794.535749223,0.83,0.03,0.14,-0.85,-0.186609221249474,0.33,NA,0.335240302635169,0.809773139801371
1731,"treat","yes","North America","male",39,"married","Conservative",1,69076.2073083626,0.41,0.13,0.46,-1.62,2.37441390885206,0.29,NA,0.29127153850864,1.08117609907679
1732,"control","yes","North America","male",42,"married","Conservative",0,69959.0810474566,0.9,0.01,0.09,-0.63,1.27984071112133,0.81,NA,0.81185528077931,2.38072648912305
1733,"control","yes","Southern","female",51,"widowed","Conservative",1,145300.50001341,0.23,0.12,0.65,-0.16,0.277979001117061,0.07,NA,0.0666662499648711,1.94040129886397
1734,"control","no","North America","male",19,"never","Liberal",1,121000,0.37,0.04,0.59,0.02,1.0733419800826,0.76,NA,0.751988851635372,1.05998211378133
1735,"treat","no","Asia","male",35,"married","New_Democrat",5,25378.656992938,0.13,0.2,0.67,1.62,4.35020215526887,0.65,NA,0.649200460244516,0.141384042544935
1736,"control","no","Asia","female",40,"widowed","Liberal",1,146508.11708224,0.75,0.12,0.13,1.62,0.526560526994505,0.23,NA,0.24653779750376,2.28039063278434
1737,"control","no","Southern","female",32,"divorced","Liberal",0,13539.7851588163,0.33,0,0.67,-0.3,-0.22951792807571,1,NA,0.988374019412616,-0.025267472008012
1738,"treat","no","Southern","undis",32,"married","Other",1,14071.0667327267,0.83,0.17,0,-0.62,2.43913034488773,1,NA,0.997418266689838,0.678063805223937
1739,"treat","yes","Southern","male",54,"married","New_Democrat",0,128954.857972329,0.98,0.02,0,-0.24,3.4569040230671,0,NA,-0.0146334486755301,0.189846478111813
1740,"control","no","Asia","undis",22,"never","Conservative",1,40000,0.56,0.31,0.13,0.64,0.781078976458073,0.24,NA,0.238792278377085,0.407216467288104
1741,"treat","yes","Europe","male",54,"divorced","New_Democrat",2,124987.291639589,0.74,0.17,0.09,1.44,3.91269158653714,0.5,NA,0.485448219728757,1.36113287916534
1742,"treat","no","Asia","undis",28,"divorced","New_Democrat",0,23599.2220241019,0.05,0.07,0.88,0.28,2.98479340927133,0.59,NA,0.581196063732851,0.503417885372299
1743,"control","no","Europe","undis",43,"married","Conservative",2,41457.6250561252,0.09,0.01,0.9,-0.25,0.779769286371182,0.19,NA,0.196757173712185,0.987368231035755
1744,"control","no","Asia","male",21,"widowed","Other",1,41082.8855534632,0.61,0.29,0.1,-0.43,1.12079923721089,0.77,NA,0.774608528934512,1.88616816094871
1745,"treat","no","Asia","male",56,"married","Liberal",2,22665.4893085853,0.01,0.2,0.79,-1.97,2.96409579161942,0.44,NA,0.448728376571047,1.03070930603801
1746,"treat","yes","Asia","male",64,"married","Liberal",0,139359.632989303,0.98,0.01,0.01,-0.03,2.50565696031431,0.7,NA,0.702772428870266,1.43295302146255
1747,"control","yes","Asia","female",57,"married","New_Democrat",1,41544.8956394734,0.6,0.27,0.13,1.05,0.178399274871097,0.93,0.11,0.927850601685628,1.83969994852615
1748,"control","yes","Southern","female",34,"divorced","Conservative",1,3652.44639309357,0.74,0.08,0.18,0.18,-0.0962363653574955,0.11,NA,0.10660874367822,0.189423505938897
1749,"control","yes","Asia","female",36,"divorced","Other",1,5622.98735345863,0.49,0.23,0.28,0.82,-0.583939667178304,0.68,NA,0.665601123328126,1.97967864767661
1750,"treat","no","Asia","male",64,"widowed","Liberal",0,86643.9131416578,0.11,0.46,0.43,-1.15,2.22663075662618,0.52,NA,0.523205849720604,1.37395147135241
1751,"control","no","North America","female",50,"never","New_Democrat",3,143000,0.12,0.7,0.18,-0.16,1.56056394070956,0.32,NA,0.317095377531438,1.81851939217049
1752,"control","no","North America","female",26,"never","Conservative",1,134000,0.94,0.05,0.01,-1.27,1.08206562402221,0.88,NA,0.887896246578771,-0.0517526653906144
1753,"treat","no","Asia","male",62,"divorced","Other",1,7888.10103465415,0.35,0.47,0.18,-0.76,3.08786721795394,0.32,NA,0.327644233675705,0.431244061033651
1754,"control","no","Europe","undis",20,"married","Liberal",1,161311.779517029,0.9,0.01,0.09,-1.6,-0.189060499337208,0.58,NA,0.566221057809958,1.18980684593534
1755,"control","no","North America","undis",65,"married","Conservative",3,88078.3445561728,0.84,0.05,0.11,-0.13,1.28680882552306,0.17,NA,0.174601879700752,0.882679827892171
1756,"treat","yes","North America","female",43,"married","Liberal",2,76551.3692678406,0.86,0.11,0.03,1.43,0.914933551401964,0.09,-1.32,0.0933869173993919,2.19071244414504
1757,"control","no","Southern","undis",22,"never","Liberal",2,0,0.99,0.01,0,-1.19,-0.115792949801578,0.84,NA,0.810734655192343,1.21727994602831
1758,"control","no","North America","undis",57,"widowed","Other",1,44097.6566026889,0.32,0.23,0.45,0.7,0.212261933091078,0.71,NA,0.701836856400911,0.403440552133281
1759,"treat","no","Europe","female",43,"married","Other",1,125570.596640951,0.26,0.34,0.4,0.46,2.56063640044495,0.13,NA,0.132013544340642,1.88625377538157
1760,"control","yes","North America","female",53,"married","Conservative",3,108711.383860218,0.74,0.23,0.03,-0.34,0.150259327211848,0.39,NA,0.379771093290729,1.53425000447667
1761,"control","yes","Europe","undis",46,"married","Liberal",2,46967.4292992728,0.53,0.19,0.28,-1.61,-1.62230094859727,0.99,NA,1.01057661081663,0.180587771789937
1762,"control","yes","Asia","female",53,"married","Other",0,156664.620159459,0.16,0.47,0.37,1.59,-0.169146037328811,0.98,NA,0.987061243381351,1.94918504668082
1763,"treat","no","Asia","male",46,"divorced","New_Democrat",4,108248.663747622,0.99,0.01,0,-1.09,4.55643979321278,0.05,NA,0.0429540792440997,1.1666156724692
1764,"treat","no","Europe","undis",19,"divorced","Liberal",1,39303.1890882417,0.56,0.15,0.29,0.1,1.82208895318423,0.01,NA,0.00326947839236068,0.912157577428713
1765,"treat","yes","Europe","undis",33,"divorced","Liberal",1,42563.5226421534,0.8,0.09,0.11,1.39,0.650736938693244,0.01,NA,0.00571917705448777,0.367680437864946
1766,"treat","no","North America","undis",29,"divorced","Liberal",5,37547.1284873277,0.86,0.02,0.12,0.27,1.83225744492602,0.42,NA,0.418286334890989,0.128888435991032
1767,"control","yes","Europe","undis",60,"widowed","New_Democrat",3,17803.3820228146,0.86,0,0.14,-0.32,0.156629888558343,0.53,NA,0.542354820012476,0.332062963947409
1768,"control","yes","North America","undis",52,"never","Conservative",0,17000,0.23,0.04,0.73,-1.09,-0.0478670305604057,0,NA,0.0082624138325325,1.08209435782863
1769,"treat","no","Asia","male",31,"married","Liberal",3,90745.3472217761,0.67,0.03,0.3,0.72,2.49508201137073,0.01,NA,0.0159919581777644,1.16115525175356
1770,"treat","no","Southern","male",41,"married","New_Democrat",4,61993.6944025323,0.33,0.65,0.02,1.05,4.18484319710877,0.07,NA,0.0693914942724647,0.900743580359069
1771,"treat","no","North America","male",19,"married","Conservative",1,141107.91252933,0.68,0.16,0.16,1.45,4.40515443268795,0.97,NA,0.988598845492557,1.66259293597173
1772,"treat","no","North America","female",51,"married","New_Democrat",1,119522.299328904,0.74,0.18,0.08,0.19,3.80957063561681,0.73,NA,0.725484608919531,0.70714876608016
1773,"control","yes","Asia","female",52,"divorced","Other",0,88355.500543699,0.68,0.07,0.25,-0.64,-0.836477380592229,0,NA,0.0042059758966483,1.71897637563476
1774,"treat","no","Asia","male",59,"married","Conservative",1,98110.1243924425,0.95,0.04,0.01,0.11,4.36164376219142,0.75,NA,0.753592679256473,1.41826202433114
1775,"control","no","North America","undis",20,"widowed","New_Democrat",1,73148.4686043659,0.52,0.15,0.33,1.32,1.17767844494742,0.01,NA,0.0037177210611014,1.25921978072863
1776,"treat","yes","Asia","undis",56,"widowed","New_Democrat",2,145585.713312042,0.7,0.26,0.04,-0.46,2.5672208073771,0.4,NA,0.410928459323,1.60881771989896
1777,"control","yes","Southern","undis",47,"divorced","Liberal",2,1829.15708765428,0.66,0.15,0.19,0.52,-1.13968441149995,0.12,NA,0.14309543985954,0.933639283585853
1778,"treat","yes","Asia","female",42,"married","New_Democrat",1,143211.530076916,0.75,0.06,0.19,0.08,1.97974770119832,0.47,NA,0.47642814318836,0.913720097152121
1779,"treat","yes","Europe","male",59,"married","Liberal",1,42459.1141931948,0.71,0.23,0.06,0.47,1.64695289617965,0.09,NA,0.0978972129239707,0.538193400971668
1780,"treat","no","North America","female",62,"divorced","Liberal",2,89059.7335208737,0.17,0.15,0.68,0.45,2.06152540081477,0.9,NA,0.896196428678414,1.38664851208576
1781,"treat","yes","Asia","undis",59,"never","New_Democrat",2,41000,0.93,0.05,0.02,1.83,2.45473058674756,0.23,NA,0.240901861854725,1.35041298642668
1782,"control","no","North America","female",49,"never","Conservative",1,120000,0.64,0.26,0.1,-0.31,1.14678938310913,0.89,0.43,0.894155015349817,1.89329733284956
1783,"control","no","North America","female",43,"married","Liberal",2,17316.5881766122,0.54,0,0.46,-0.21,0.0341266745385085,0.48,NA,0.473375568640259,0.743970722272455
1784,"control","yes","Europe","female",25,"married","Liberal",2,14121.6909874388,0.23,0.28,0.49,0.03,-1.35695872991423,0.76,NA,0.778675127613115,0.320543573411765
1785,"control","yes","North America","female",27,"married","New_Democrat",4,22219.7027605252,0.54,0.12,0.34,1.03,-0.0134916187986448,0.2,NA,0.215349394873675,0.752768214516613
1786,"treat","yes","Asia","undis",32,"divorced","Liberal",0,120283.737581943,0.41,0.59,0,-0.29,1.23020079347615,0.19,NA,0.206637032565749,1.58811152388925
1787,"treat","yes","Europe","undis",65,"divorced","Liberal",4,108268.682805675,1,0,0,-1.45,1.22948693396055,0.92,NA,0.923706370799873,0.201799121486776
1788,"control","no","North America","undis",62,"divorced","New_Democrat",2,64944.2301077657,0.25,0.68,0.07,-2.26,0.819671940308446,0.95,NA,0.947036600023147,0.725449760661178
1789,"treat","yes","Asia","female",54,"never","Other",2,32000,0.29,0.63,0.08,0.13,1.57494588439247,0.93,NA,0.933865625860221,0.438124402430858
1790,"control","no","Asia","male",49,"divorced","Conservative",6,62197.0698041779,0.05,0.8,0.15,-0.03,1.61662336010115,0.16,NA,0.159232926795249,1.66346884715913
1791,"treat","no","North America","undis",27,"divorced","Conservative",4,29124.4757126138,0.09,0,0.91,0.58,3.22520113398485,0.02,NA,0.0400037667711214,0.221328583592607
1792,"treat","no","Asia","male",37,"divorced","Other",3,0,0.19,0.71,0.1,-0.95,3.05857232265207,0.1,NA,0.0902238734413643,1.10571352845762
1793,"treat","yes","Asia","undis",63,"married","Liberal",0,91761.9752467685,0.08,0.37,0.55,-0.2,0.728134154517251,0.26,NA,0.273806940978526,1.43305475468248
1794,"control","no","North America","undis",43,"divorced","New_Democrat",0,44174.2585125199,0.47,0.05,0.48,0.32,0.660403053697118,0.96,NA,0.959989884123285,1.35910460215122
1795,"control","no","North America","female",24,"divorced","Liberal",0,23583.7236510311,0.68,0.13,0.19,1.46,0.139087990208425,0.34,NA,0.34194074462957,1.36563747147181
1796,"treat","no","Europe","male",52,"divorced","Other",2,0,0.32,0.51,0.17,0.31,3.51573440244372,0.55,NA,0.539212030530839,0.576155818641736
1797,"control","no","North America","male",35,"widowed","New_Democrat",1,47786.7469310682,0.25,0.36,0.39,0.09,2.64975898130904,0.95,NA,0.953633941612064,0.0280279134805222
